county_conurbation,group_code,register,list,prevalence
Herefordshire,LD,1055.4326508455688,188767.93698075943,0.0055911648330041665
Herefordshire,MH,1496.1454641465757,188767.93698075943,0.007925845289600603
Herefordshire,OB,17367.02568093789,154566.01428831238,0.11235992440448865
Herefordshire,OST,985.1129645729052,88847.07734638294,0.01108773629921784
Herefordshire,PAD,1351.8318415333447,188767.93698075943,0.007161342456537696
Herefordshire,PC,987.9890063827831,188767.93698075943,0.005233881464114777
Herefordshire,RA,1680.5139388369762,158364.60035652074,0.010611676694499235
Herefordshire,STIA,4634.047617351796,188767.93698075943,0.024548912762786253
Hertfordshire,AF,25114.750956130523,1275677.7852668748,0.019687378150021213
Hertfordshire,AST,78865.54055485092,1275677.7852668748,0.061822461334428626
Hertfordshire,CAN,39754.46666055349,1275677.7852668748,0.03116340749967419
Hertfordshire,CHD,33975.13597042745,1275677.7852668748,0.026633007459105178
Hertfordshire,CKD,31169.217123280505,998444.7960769243,0.03121776711717079
Hertfordshire,COPD,19313.953529837498,1275677.7852668748,0.015140150399183264
Hertfordshire,CVDPP,8164.828248945273,722842.1870097066,0.011295450647010496
Hertfordshire,DEM,9831.914884732749,1275627.2317007736,0.007707514107882452
Hertfordshire,DEP,105205.40000525975,998444.7960769243,0.10536927070843714
Hertfordshire,DM,62009.10406930888,1012729.8534233342,0.06122965947898079
Hertfordshire,EP,7191.681711882766,998444.7960769243,0.007202883664815745
Hertfordshire,HF,8784.61875922032,1275677.7852668748,0.006886236368365196
Hertfordshire,HYP,166299.06987960264,1275677.7852668748,0.13036134343658926
Hertfordshire,LD,6278.369378878602,1275677.7852668748,0.004921594975932855
Hertfordshire,MH,10333.585448369691,1275677.7852668748,0.008100466722643352
Hertfordshire,OB,87579.11700620744,998444.7960769243,0.0877155325465385
Hertfordshire,OST,3125.649380406937,456560.0905493613,0.0068460854225036675
Hertfordshire,PAD,5725.839183170521,1275677.7852668748,0.004488468208273033
Hertfordshire,PC,5783.833530865961,1275677.7852668748,0.004533929803955917
Hertfordshire,RA,7492.6413772955275,1027696.0567492797,0.0072907172583649
Hertfordshire,STIA,20278.988053993486,1275677.7852668748,0.01589663807600998
Humberside,AF,23499.04605143453,974939.3535654366,0.024103084941126347
Humberside,AST,66128.3201500451,974939.3535654366,0.06782813711253749
Humberside,CAN,35278.78796265433,974939.3535654366,0.03618562306838552
Humberside,CHD,40398.682617224964,974939.3535654366,0.04143712372414092
Humberside,CKD,36082.02388604263,782753.8523781069,0.04609625845522293
Humberside,COPD,25893.150600529167,974939.3535654366,0.026558729531058214
Humberside,CVDPP,7473.918704781425,555846.6345704638,0.01344600873684694
Humberside,DEM,8753.606014532861,974941.2511789397,0.008978598458058509
Humberside,DEP,87919.0403398178,782753.8523781069,0.11232016306621609
Humberside,DM,61876.01899210301,792595.6326577696,0.07806757499359085
Humberside,EP,7850.081501845322,782753.8523781069,0.010028799574726799
Humberside,HF,8936.97593186226,974939.3535654366,0.009166699343070905
Humberside,HYP,160011.19895665697,974939.3535654366,0.16412425898234834
Humberside,LD,5440.484838289036,974939.3535654366,0.005580331554360502
Humberside,MH,7914.523471432643,974939.3535654366,0.00811796492006252
Humberside,OB,100100.90326749066,782753.8523781069,0.1278829902444699
Humberside,OST,2628.098302799341,404193.2663752714,0.006502083338417852
Humberside,PAD,7743.902983923836,974939.3535654366,0.007942958662611906
Humberside,PC,5578.459745039461,974939.3535654366,0.005721853082079985
Humberside,RA,7144.466722046277,802983.462310042,0.008897402072880685
Humberside,STIA,20170.996565145484,974939.3535654366,0.0206894885219049
Inner London,AF,35701.45281408395,4182730.6790405316,0.008535441450481683
Inner London,AST,194062.77471686303,4182730.6790405316,0.04639619177235162
Inner London,CAN,75547.44577101184,4182730.6790405316,0.01806175237377261
Inner London,CHD,61722.11933200722,4182730.6790405316,0.014756417294877215
Inner London,CKD,67768.57665157263,3441798.2111164876,0.019689875028899247
Inner London,COPD,45438.45083253059,4182730.6790405316,0.01086334605768919
Inner London,CVDPP,21369.579864193915,2387043.3431700985,0.008952321676662215
Inner London,DEM,16334.159852469345,4183778.1800789186,0.003904164883846981
Inner London,DEP,288700.2772659757,3441798.2111164876,0.0838806517864753
Inner London,DM,194566.57640906514,3477564.249423349,0.055949096106945616
Inner London,EP,16468.425305109373,3441798.2111164876,0.004784831734736467
Inner London,HF,20236.594364312212,4182730.6790405316,0.004838129900573528
Inner London,HYP,386238.4505868548,4182730.6790405316,0.09234121922367071
Inner London,LD,15068.873195665765,4182730.6790405316,0.003602640081795174
Inner London,MH,52714.88352550698,4182730.6790405316,0.012602982972262308
Inner London,OB,265439.07518218266,3441798.2111164876,0.07712220731734203
Inner London,OST,3908.543440191747,949670.1264104219,0.004115685364312049
Inner London,PAD,12806.475570690283,4182730.6790405316,0.0030617499794722467
Inner London,PC,10396.292501550597,4182730.6790405316,0.0024855275893439503
Inner London,RA,15406.625534465686,3514186.6242387206,0.00438412275210433
Inner London,STIA,37680.98109810511,4182730.6790405316,0.009008703641121996
Kent,AF,44022.67753226412,1926655.6090724154,0.022849271725037954
Kent,AST,115859.70039263874,1926655.6090724154,0.06013513772106846
Kent,CAN,66540.85308506143,1926655.6090724154,0.03453697317347618
Kent,CHD,55675.83208152019,1926655.6090724154,0.02889765655021512
Kent,CKD,66617.10472881632,1514945.658252288,0.04397326357281286
Kent,COPD,39620.43946471361,1926655.6090724154,0.020564359960412847
Kent,CVDPP,12151.576972219475,1072115.713700708,0.011334202844835562
Kent,DEM,14832.794430563847,1926608.168760306,0.0076989159866939355
Kent,DEP,196050.7812839405,1514945.658252288,0.1294110981578797
Kent,DM,107493.3561098892,1536964.854291441,0.06993872098620298
Kent,EP,12832.737325161166,1514945.658252288,0.008470757518765136
Kent,HF,14867.558288908318,1926655.6090724154,0.007716770043851415
Kent,HYP,284925.05638168496,1926655.6090724154,0.14788582611235931
Kent,LD,8855.653143673268,1926655.6090724154,0.0045963861428959816
Kent,MH,15620.877186827916,1926655.6090724154,0.008107768255660676
Kent,OB,145805.197139478,1514945.658252288,0.0962445064251913
Kent,OST,6125.316890494935,745891.9248818622,0.008212070255975878
Kent,PAD,10065.654552905875,1926655.6090724154,0.00522441816041631
Kent,PC,7202.720246082495,1926655.6090724154,0.0037384575697730587
Kent,RA,13527.743272100737,1559600.5449123362,0.00867385133727375
Kent,STIA,33835.1835238591,1926655.6090724154,0.017561614729966705
Lancashire,AF,36720.98165375568,1607301.2709369261,0.02284635887356098
Lancashire,AST,121077.73129066237,1607301.2709369261,0.07532982987071483
Lancashire,CAN,55478.92265125729,1607301.2709369261,0.03451681626489201
Lancashire,CHD,62810.62738268191,1607301.2709369261,0.039078316254965946
Lancashire,CKD,64127.90856328405,1279855.9702963375,0.05010556660405772
Lancashire,COPD,41585.780250239295,1607301.2709369261,0.025873046330634804
Lancashire,CVDPP,12442.982330258414,897842.7894771884,0.013858753977969719
Lancashire,DEM,14659.895715902358,1607306.0084448445,0.009120786980748363
Lancashire,DEP,187312.27410654142,1279855.9702963375,0.14635418238754724
Lancashire,DM,97020.0456079363,1297030.6491521965,0.07480165998494594
Lancashire,EP,12277.117091603359,1279855.9702963375,0.009592577115345814
Lancashire,HF,17750.162646398705,1607301.2709369261,0.011043457108729716
Lancashire,HYP,251521.66599259095,1607301.2709369261,0.15648694525449747
Lancashire,LD,8038.229669817221,1607301.2709369261,0.005001072179288197
Lancashire,MH,17399.057987358574,1607301.2709369261,0.010825013519224269
Lancashire,OB,152167.06816234527,1279855.9702963375,0.118893900324669
Lancashire,OST,5154.704555184546,633505.9321491547,0.008136789718286182
Lancashire,PAD,14479.30101314791,1607301.2709369261,0.009008454901990872
Lancashire,PC,10944.377736660874,1607301.2709369261,0.006809163866510969
Lancashire,RA,11070.763385190587,1314988.1803835826,0.008418907143303175
Lancashire,STIA,33921.537357782036,1607301.2709369261,0.021104654100104415
Leicestershire & Rutland,AF,22949.955978856804,1175590.3493313626,0.019522069053994864
Leicestershire & Rutland,AST,72481.18522886322,1175590.3493313626,0.06165513800797034
Leicestershire & Rutland,CAN,32234.394719682048,1175590.3493313626,0.027419751053601213
Leicestershire & Rutland,CHD,33027.79656678989,1175590.3493313626,0.02809464758329721
Leicestershire & Rutland,CKD,33174.59931052382,933934.3591848806,0.03552133935780878
Leicestershire & Rutland,COPD,19774.16014322928,1175590.3493313626,0.016820621362259546
Leicestershire & Rutland,CVDPP,8490.973442681503,641221.0817800062,0.013241881285485611
Leicestershire & Rutland,DEM,9594.273446591826,1175559.588939931,0.008161452245260938
Leicestershire & Rutland,DEP,113173.82200868962,933934.3591848806,0.121179632054083
Leicestershire & Rutland,DM,73862.38404222377,946968.4062545158,0.07799878386055875
Leicestershire & Rutland,EP,6908.387749789229,933934.3591848806,0.007397080621189194
Leicestershire & Rutland,HF,12043.245823762629,1175590.3493313626,0.010244423859563354
Leicestershire & Rutland,HYP,166710.94353918848,1175590.3493313626,0.14181040498844535
Leicestershire & Rutland,LD,5514.728642041982,1175590.3493313626,0.004691029188167953
Leicestershire & Rutland,MH,10103.4150910567,1175590.3493313626,0.00859433313381927
Leicestershire & Rutland,OB,87935.87946808044,933934.3591848806,0.09415638112386092
Leicestershire & Rutland,OST,2932.0083970487344,421813.271548356,0.006950962890015692
Leicestershire & Rutland,PAD,5733.854053076206,1175590.3493313626,0.0048774252496521725
Leicestershire & Rutland,PC,9797.606745901136,1175590.3493313626,0.008334201409082418
Leicestershire & Rutland,RA,7531.907147420926,960473.7702009743,0.007841866567417985
Leicestershire & Rutland,STIA,19429.677249630346,1175590.3493313626,0.016527591656975843
Lincolnshire,AF,21376.619723285025,789415.3989499658,0.027079050841570803
Lincolnshire,AST,56073.289835513075,789415.3989499658,0.07103141123177795
Lincolnshire,CAN,30948.714527300588,789415.3989499658,0.039204599464954394
Lincolnshire,CHD,32794.3240088964,789415.3989499658,0.041542544080743156
Lincolnshire,CKD,44497.81594457435,641516.7587092465,0.06936345051079486
Lincolnshire,COPD,18477.405074945676,789415.3989499658,0.023406441145591077
Lincolnshire,CVDPP,6750.306260858243,448959.98548081116,0.015035429613240567
Lincolnshire,DEM,7783.317344300884,789371.0715944447,0.009860150218805737
Lincolnshire,DEP,81288.58532762114,641516.7587092465,0.12671311267249905
Lincolnshire,DM,51212.37002412675,649472.3830903833,0.07885226740580258
Lincolnshire,EP,5820.145015460504,641516.7587092465,0.009072475405273641
Lincolnshire,HF,11409.123157736001,789415.3989499658,0.01445262300800282
Lincolnshire,HYP,134241.57339850828,789415.3989499658,0.17005188089448034
Lincolnshire,LD,5175.137908615482,789415.3989499658,0.0065556586753933955
Lincolnshire,MH,6360.278203944161,789415.3989499658,0.00805694721993545
Lincolnshire,OB,81108.25201233003,641516.7587092465,0.12643200806713545
Lincolnshire,OST,4464.094120710138,347150.8902558664,0.012859232817809835
Lincolnshire,PAD,5756.598234482617,789415.3989499658,0.0072922294677044645
Lincolnshire,PC,5410.5253856836425,789415.3989499658,0.006853838160340433
Lincolnshire,RA,5742.608163473549,657748.3887872278,0.008730706545799233
Lincolnshire,STIA,18384.10591733567,789415.3989499658,0.02328825348706034
Merseyside,AF,37516.98542266718,1523836.7001600573,0.024620082597253734
Merseyside,AST,106438.91412233902,1523836.7001600573,0.06984929166698711
Merseyside,CAN,52505.386533241595,1523836.7001600573,0.03445604540678582
Merseyside,CHD,57790.201873829355,1523836.7001600573,0.03792414362231814
Merseyside,CKD,65680.9150641052,1228876.1026660516,0.053447955348476704
Merseyside,COPD,44983.9502095365,1523836.7001600573,0.02952019084775395
Merseyside,CVDPP,11288.831793755542,853453.5044782041,0.013227237025240713
Merseyside,DEM,12474.578376134008,1523811.2050198906,0.00818643302729302
Merseyside,DEP,186863.18220907502,1228876.1026660516,0.15206022950863363
Merseyside,DM,90335.72180669974,1244050.5358097267,0.07261418986319723
Merseyside,EP,12655.41653396766,1228876.1026660516,0.010298366537124194
Merseyside,HF,17370.567195617718,1523836.7001600573,0.011399231422758874
Merseyside,HYP,239035.71162286925,1523836.7001600573,0.15686438815770873
Merseyside,LD,8600.283557747234,1523836.7001600573,0.005643835429901312
Merseyside,MH,18386.25885657719,1523836.7001600573,0.01206576718794473
Merseyside,OB,155209.6979754554,1228876.1026660516,0.12630215335681713
Merseyside,OST,5008.007641259153,582416.9253698026,0.008598664329817244
Merseyside,PAD,12891.450663381902,1523836.7001600573,0.008459863620575511
Merseyside,PC,8510.55494984603,1523836.7001600573,0.005584952081120055
Merseyside,RA,9613.296765894684,1259777.8286921994,0.007630946145380602
Merseyside,STIA,31036.987090769948,1523836.7001600573,0.020367659531700447
Mid Wales,AF,173.04973271760758,5281.664677018518,0.03276424068922406
Mid Wales,AST,392.5316536296718,5281.664677018518,0.07431968472698547
Mid Wales,CAN,252.45408277157117,5281.664677018518,0.04779820344711483
Mid Wales,CHD,211.52969586425792,5281.664677018518,0.04004981550318066
Mid Wales,CKD,297.23230635015653,4470.942703978051,0.06648090258139343
Mid Wales,COPD,107.23089681895308,5281.664677018518,0.020302481012385014
Mid Wales,CVDPP,50.083940436491396,3145.328994594301,0.01592327560092055
Mid Wales,DEM,61.34102063576193,5286.934099026842,0.011602380413073973
Mid Wales,DEP,490.766829327124,4470.942703978051,0.10976808736342358
Mid Wales,DM,322.7418425651388,4533.087744814163,0.07119691052403616
Mid Wales,EP,34.824266589068905,4470.942703978051,0.007789020995076448
Mid Wales,HF,55.44044194290412,5281.664677018518,0.010496774281058689
Mid Wales,HYP,992.1442710422822,5281.664677018518,0.1878468876222457
Mid Wales,LD,28.2524242988551,5281.664677018518,0.005349151456317651
Mid Wales,MH,42.24286782948673,5281.664677018518,0.007998021535386961
Mid Wales,OB,527.1032727757565,4470.942703978051,0.11789533162810673
Mid Wales,OST,33.690415966687915,2957.6315398403794,0.011391011866375401
Mid Wales,PAD,41.706918863391806,5281.664677018518,0.007896548041920606
Mid Wales,PC,38.61350984823175,5281.664677018518,0.0073108597780253155
Mid Wales,RA,50.37705891820456,4595.7112015044295,0.01096175471202659
Mid Wales,STIA,148.58969718359123,5281.664677018518,0.028133118300775885
Norfolk,AF,25462.390118836436,949670.2273914098,0.026811823077551346
Norfolk,AST,72147.51096862227,949670.2273914098,0.07597112017168295
Norfolk,CAN,36237.77717490189,949670.2273914098,0.03815827445116521
Norfolk,CHD,35000.51296929732,949670.2273914098,0.036855438824736096
Norfolk,CKD,32880.20806068355,778247.8289822203,0.042249019960240365
Norfolk,COPD,21485.91772481638,949670.2273914098,0.02262460915915487
Norfolk,CVDPP,7388.791621793834,537841.990196234,0.013737848209095764
Norfolk,DEM,9590.108845621475,949631.4722126788,0.010098768971163248
Norfolk,DEP,85936.01883384713,778247.8289822203,0.11042243310364623
Norfolk,DM,59459.24532532933,787483.1004491491,0.0755054239150226
Norfolk,EP,6962.716472374827,778247.8289822203,0.008946657109831651
Norfolk,HF,8840.016645270853,949670.2273914098,0.009308511934245792
Norfolk,HYP,153254.8114722993,949670.2273914098,0.161376872783793
Norfolk,LD,6529.589098919129,949670.2273914098,0.006875638416984865
Norfolk,MH,8642.688621683104,949670.2273914098,0.00910072609670324
Norfolk,OB,88410.15539705368,778247.8289822203,0.11360154452685725
Norfolk,OST,1999.1175424086734,415241.35074909974,0.004814350831877039
Norfolk,PAD,6060.247608279197,949670.2273914098,0.006381423186157699
Norfolk,PC,4660.343961016668,949670.2273914098,0.004907328698529254
Norfolk,RA,7865.8701356881975,796936.5292357826,0.009870133752346785
Norfolk,STIA,22045.569370733945,949670.2273914098,0.023213920722027426
North Wales,AF,207.19079828716124,7925.523979447269,0.026142220858135723
North Wales,AST,540.1800918559771,7925.523979447269,0.06815701942947747
North Wales,CAN,308.7202394685223,7925.523979447269,0.03895265982023471
North Wales,CHD,262.9252475394667,7925.523979447269,0.033174493979362514
North Wales,CKD,238.14670275443984,6353.981561952353,0.037479917187746105
North Wales,COPD,168.7348283283532,7925.523979447269,0.021290053347377654
North Wales,CVDPP,59.732088216026845,4591.417384055324,0.013009509530425019
North Wales,DEM,53.620492224783156,7933.038886821398,0.006759136440621654
North Wales,DEP,843.8111936345534,6353.981561952353,0.1328003843585722
North Wales,DM,397.0630108869711,6435.019317227968,0.061703468367833136
North Wales,EP,50.997232972851485,6353.981561952353,0.008026027849722284
North Wales,HF,77.40509103040739,7925.523979447269,0.009766558177243149
North Wales,HYP,1142.1745709420807,7925.523979447269,0.14411344586225536
North Wales,LD,33.94640659133838,7925.523979447269,0.004283175053077793
North Wales,MH,71.94833345525022,7925.523979447269,0.009078053847522135
North Wales,OB,767.1793059007716,6353.981561952353,0.1207399326580741
North Wales,OST,34.84633406561439,3120.4992719262627,0.011166909852891583
North Wales,PAD,62.67836975862378,7925.523979447269,0.007908419673092077
North Wales,PC,23.40996014474029,7925.523979447269,0.002953742895163496
North Wales,RA,78.87967478777524,6525.1946868311225,0.01208847836325358
North Wales,STIA,155.29653657185645,7925.523979447269,0.019594481951550027
North Yorkshire,AF,23422.506604294456,847220.6633486032,0.027646288172101477
North Yorkshire,AST,61136.87264716513,847220.6633486032,0.07216168737613679
North Yorkshire,CAN,33021.90501058527,847220.6633486032,0.03897674648310349
North Yorkshire,CHD,32469.76556363737,847220.6633486032,0.038325039707249375
North Yorkshire,CKD,32609.929161998523,696584.9948892534,0.04681399886769455
North Yorkshire,COPD,17167.05001435584,847220.6633486032,0.020262784841087105
North Yorkshire,CVDPP,6427.599841447562,487943.74034438777,0.01317282979572809
North Yorkshire,DEM,7886.247669159718,847182.4510615923,0.009308794887426636
North Yorkshire,DEP,77482.78213421238,696584.9948892534,0.11123234451315016
North Yorkshire,DM,44356.0123110236,705488.3596480632,0.0628727769982638
North Yorkshire,EP,5594.766900312966,696584.9948892534,0.008031707460483628
North Yorkshire,HF,9744.785777025061,847220.6633486032,0.01150206339220908
North Yorkshire,HYP,131261.1385733543,847220.6633486032,0.15493146502653785
North Yorkshire,LD,3814.453700911166,847220.6633486032,0.004502314291810002
North Yorkshire,MH,6859.741029174599,847220.6633486032,0.008096758407734968
North Yorkshire,OB,77452.48354981803,696584.9948892534,0.1111888486230339
North Yorkshire,OST,4306.7063436586805,374961.20913536014,0.011485738361015284
North Yorkshire,PAD,6974.945542056616,847220.6633486032,0.008232737755106733
North Yorkshire,PC,4480.988010181062,847220.6633486032,0.005289044760157466
North Yorkshire,RA,6190.276483368057,714336.9254927423,0.008665765778659794
North Yorkshire,STIA,19972.68377777401,847220.6633486032,0.023574358655079113
Northamptonshire,AF,16774.25968270266,820670.7987156519,0.020439693612779135
Northamptonshire,AST,53010.81073131362,820670.7987156519,0.0645944888185073
Northamptonshire,CAN,25715.876918962247,820670.7987156519,0.03133519184453443
Northamptonshire,CHD,24477.841116882715,820670.7987156519,0.029826626163853384
Northamptonshire,CKD,25479.36971250362,645291.695928268,0.03948504199461442
Northamptonshire,COPD,16023.492981174712,820670.7987156519,0.019524872831166218
Northamptonshire,CVDPP,6071.660871579501,468529.19088569144,0.012958980976407986
Northamptonshire,DEM,6158.156244576293,820630.6252644237,0.007504175514522153
Northamptonshire,DEP,88177.44216997626,645291.695928268,0.1366474150006391
Northamptonshire,DM,45431.0438620957,654284.7764591285,0.06943619276603123
Northamptonshire,EP,4898.298612260036,645291.695928268,0.007590828524786318
Northamptonshire,HF,7723.649780111109,820670.7987156519,0.009411386139483219
Northamptonshire,HYP,119346.21374614399,820670.7987156519,0.14542519842660487
Northamptonshire,LD,4437.291128202978,820670.7987156519,0.005406907538500614
Northamptonshire,MH,6633.8963232502065,820670.7987156519,0.008083504778812943
Northamptonshire,OB,70451.78320325776,645291.695928268,0.10917819591946108
Northamptonshire,OST,2797.9824080912654,300215.41839971853,0.009319915755845433
Northamptonshire,PAD,5017.963374006213,820670.7987156519,0.006114465607719094
Northamptonshire,PC,2370.613751002654,820670.7987156519,0.002888629344083718
Northamptonshire,RA,5018.951001444835,663708.419384554,0.007561981820418711
Northamptonshire,STIA,13771.487866657355,820670.7987156519,0.016780769936263977
Northumberland,AF,9356.714156219894,325854.27382900455,0.02871441287625992
Northumberland,AST,26016.366592668826,325854.27382900455,0.07984049522186469
Northumberland,CAN,13579.187334567267,325854.27382900455,0.04167257705416222
Northumberland,CHD,15072.81578352996,325854.27382900455,0.04625630839950124
Northumberland,CKD,15680.235881601582,267370.96445225214,0.05864599364304497
Northumberland,COPD,9231.588394872575,325854.27382900455,0.02833041987264819
Northumberland,CVDPP,2436.3908294773623,193438.44769264912,0.012595173599348254
Northumberland,DEM,3378.3400116535163,325829.1097805513,0.010368441340090385
Northumberland,DEP,34352.13072877928,267370.96445225214,0.1284811565053616
Northumberland,DM,22613.3624815174,270579.8170676379,0.08357372226275342
Northumberland,EP,2492.165585284259,267370.96445225214,0.00932100308793746
Northumberland,HF,5196.66316236816,325854.27382900455,0.01594781342378576
Northumberland,HYP,58151.846265661734,325854.27382900455,0.1784596702763442
Northumberland,LD,2290.3431413540534,325854.27382900455,0.007028734392343539
Northumberland,MH,3141.580766566992,325854.27382900455,0.00964106049508367
Northumberland,OB,39591.3178000904,267370.96445225214,0.14807635481735612
Northumberland,OST,1939.687122772144,154649.11705627572,0.012542503699302114
Northumberland,PAD,3074.717255246191,325854.27382900455,0.009435865975045279
Northumberland,PC,2122.204481500548,325854.27382900455,0.006512740976397925
Northumberland,RA,3295.2177742241024,274074.9225181315,0.0120230546594649
Northumberland,STIA,8801.181658614543,325854.27382900455,0.027009563370750986
Nottinghamshire,AF,25022.853293584027,1225921.4635157287,0.02041146520252843
Nottinghamshire,AST,78175.82540968803,1225921.4635157287,0.06376903230447847
Nottinghamshire,CAN,37922.68714723021,1225921.4635157287,0.030934026588028372
Nottinghamshire,CHD,39778.64167939207,1225921.4635157287,0.03244795271412727
Nottinghamshire,CKD,44592.17227979713,986097.9640325038,0.04522083393970711
Nottinghamshire,COPD,25629.897860148667,1225921.4635157287,0.020906639310031
Nottinghamshire,CVDPP,7752.871074276657,666099.7160321614,0.011639204893314088
Nottinghamshire,DEM,10711.142925501083,1225921.6809968045,0.008737216325917155
Nottinghamshire,DEP,108730.68379578787,986097.9640325038,0.11026357193878547
Nottinghamshire,DM,69632.47644752442,998109.9787624354,0.06976433251760722
Nottinghamshire,EP,8598.804817731807,986097.9640325038,0.008720031002364358
Nottinghamshire,HF,11257.624974012293,1225921.4635157287,0.00918299035382527
Nottinghamshire,HYP,167480.4117613883,1225921.4635157287,0.13661593890450677
Nottinghamshire,LD,7083.653698627026,1225921.4635157287,0.0057782279774369425
Nottinghamshire,MH,9819.451973978308,1225921.4635157287,0.00800985402916255
Nottinghamshire,OB,113602.19442536877,986097.9640325038,0.11520376125796788
Nottinghamshire,OST,3108.721037131524,444703.65366896626,0.006990545302435564
Nottinghamshire,PAD,7263.78045509972,1225921.4635157287,0.005925159703353644
Nottinghamshire,PC,8106.567603871579,1225921.4635157287,0.006612632085438295
Nottinghamshire,RA,6843.1297405183,1010485.256598993,0.0067721223004780255
Nottinghamshire,STIA,22977.079036823838,1225921.4635157287,0.01874270067099534
Outer London,AF,79046.14644378854,6067085.109393282,0.01302868593707486
Outer London,AST,309358.9960820119,6067085.109393282,0.05098972414332066
Outer London,CAN,142054.79652635736,6067085.109393282,0.023414010841289
Outer London,CHD,135996.36046837707,6067085.109393282,0.02241543641077699
Outer London,CKD,127830.38613790847,4723130.272296246,0.027064759760640926
Outer London,COPD,70494.59969362298,6067085.109393282,0.011619187537765158
Outer London,CVDPP,34698.844676278495,3432726.3559031407,0.010108246646752979
Outer London,DEM,35708.682049653624,6066524.718196075,0.005886184217225419
Outer London,DEP,376147.42929595517,4723130.272296246,0.07963943563070164
Outer London,DM,359129.79948537727,4789457.441474381,0.07498339924173607
Outer London,EP,27728.445987078892,4723130.272296246,0.0058707772999024525
Outer London,HF,35475.873388954475,6067085.109393282,0.005847268127824585
Outer London,HYP,733248.2643835187,6067085.109393282,0.12085676254125348
Outer London,LD,25184.48094700016,6067085.109393282,0.004151001756676964
Outer London,MH,59014.13374775331,6067085.109393282,0.00972693355766272
Outer London,OB,417844.71319464786,4723130.272296246,0.08846775106872166
Outer London,OST,10952.899644815003,1808364.3381700313,0.00605679918234771
Outer London,PAD,20504.926680973716,6067085.109393282,0.0033796998577170514
Outer London,PC,20302.3767296144,6067085.109393282,0.0033463148058004858
Outer London,RA,30666.702018987147,4857789.113220894,0.006312892821041791
Outer London,STIA,71500.55340118222,6067085.109393282,0.011784992646713075
Oxfordshire,AF,15858.255372456713,781316.431509379,0.02029684098902296
Oxfordshire,AST,48599.66487095986,781316.431509379,0.0622022818297486
Oxfordshire,CAN,27584.88420687554,781316.431509379,0.035305649663076887
